"directorio","estrato1","sex","age","p6240","p6426","maxEducLevel","ocu","dsi","y_total_m","y_total_m_ha","ingtot","ingtotob","microEmpresa","cuentaPropia","formal","oficio","p6210","p7090","hoursWorkUsual","relab","sizeFirm","age_2","log_Ingresos","female"
4514484,2,1,44,1,36,7,1,0,975000,4739.58349609375,1155000,1155000,0,0,1,36,6,2,48,1,5,1936,8.46370454080591,0
4514485,1,1,23,1,7,6,1,0,850023.6875,4132.0595703125,850023.666666667,850023.666666667,0,0,1,39,5,2,48,1,5,529,8.32653124695858,0
4514485,1,1,28,1,6,3,1,0,7e+05,2722.22216796875,7e+05,7e+05,0,0,0,39,3,2,60,1,5,784,7.90920379926675,0
4514488,1,1,41,1,48,5,1,0,820857,3990.27709960938,820857,820857,0,0,1,58,4,2,48,1,4,1681,8.29161595599613,0
4514489,2,1,45,6,360,6,1,0,1087140,5284.70849609375,1087140,1087140,0,0,1,98,5,2,48,1,5,2025,8.57257273994185,0
4514489,2,0,44,6,300,6,1,0,1025640,5318.13330078125,1025640,1025640,1,0,1,32,5,2,45,1,2,1936,8.57887763744994,1
4514490,2,1,40,1,60,7,1,0,1266666.625,5911.11083984375,1266666.66666667,1266666.66666667,0,0,1,21,6,2,50,1,3,1600,8.68458905210242,0
4514490,2,0,34,1,132,7,1,0,1132300,5871.18505859375,1132300,1132300,0,0,1,3,6,2,45,1,5,1156,8.67781177636349,1
4514491,3,1,26,1,8,6,1,0,866690.3125,3370.46240234375,866690.333333333,866690.333333333,1,0,1,33,5,2,60,1,2,676,8.12280522531175,0
4514491,3,0,23,1,12,6,1,0,941357,5491.2490234375,941357,941357,0,0,1,55,5,2,40,1,5,529,8.61091101745023,1
4514492,3,1,44,1,24,4,1,0,8e+05,4148.14794921875,950000,950000,0,0,0,51,3,2,45,1,3,1936,8.33041723631671,0
4514494,3,0,20,1,4,6,1,0,9e+05,4375,9e+05,9e+05,1,0,0,45,5,2,48,1,2,400,8.38366179879172,1
4514494,3,1,44,6,24,4,1,0,911333.4375,4430.09326171875,911333.416666667,911333.416666667,1,0,1,45,3,2,48,1,2,1936,8.3961759151243,0
4514494,3,1,20,6,36,5,1,0,9e+05,4200,9e+05,9e+05,1,0,0,45,4,2,50,1,2,400,8.34283980427146,0
4514494,3,1,21,6,24,6,1,0,1316473.375,6399.5234375,1316473.33333333,1316473.33333333,0,0,1,92,5,2,48,1,4,441,8.76397880368464,0
4514496,3,1,24,1,1,7,1,0,2800000,16333.3330078125,2800000,2800000,0,1,1,5,6,2,40,4,5,576,9.70096326849481,0
4514497,2,0,38,4,48,6,1,0,5e+05,4166.66650390625,5e+05,5e+05,1,0,0,51,5,2,28,1,2,1444,8.33487159555978,1
4514497,2,1,43,1,24,6,1,0,8e+05,4666.66650390625,8e+05,8e+05,0,0,0,37,5,2,40,1,4,1849,8.44820028505205,0
4514498,2,1,32,1,12,6,1,0,1e+06,4861.111328125,1e+06,1e+06,1,0,1,45,5,2,48,1,2,1024,8.4890223590924,0
4514499,2,0,44,1,9,6,1,0,5e+05,3070.17553710938,776666.666666667,776666.666666667,1,1,0,45,5,1,24,4,1,1936,8.02949001715815,1
4514500,2,0,51,1,9,4,1,0,1095690.25,5113.22119140625,1095690.33333333,1095690.33333333,1,0,1,54,3,2,40,3,1,2601,8.53958485473616,1
4514500,2,0,19,6,48,6,1,0,160000,1555.55554199219,160000,160000,1,0,0,53,5,1,24,1,2,361,7.34958802254187,1
4514501,2,0,38,6,48,4,1,0,1166473.375,4536.28515625,1286473.33333333,1286473.33333333,0,0,1,53,3,2,60,1,3,1444,8.41986370856614,1
4514501,2,1,43,1,3,4,1,0,754383.6875,3259.6826171875,754383.666666667,754383.666666667,0,0,1,87,3,2,54,1,5,1849,8.08938511293033,0
4514502,2,1,54,1,36,6,1,0,920857,5371.666015625,1070857,1070857,0,0,1,98,5,2,40,1,5,2916,8.58889338438223,0
4514503,2,0,67,4,204,5,1,0,5e+05,3888.88891601562,1650000,1650000,1,1,0,79,4,2,30,4,1,4489,8.26587877011078,1
4514507,2,1,21,1,2,6,1,0,737717,3586.12426757812,737717,737717,0,0,1,56,5,2,48,1,5,441,8.18482730710011,0
4514511,2,0,43,6,7,6,1,0,882333.4375,4117.55615234375,1032333.41666667,882333.416666667,1,0,1,54,5,2,50,3,1,1849,8.32301509944363,1
4514512,2,0,43,1,144,7,1,0,1e+06,3111.11108398438,1300000,1300000,1,0,0,41,6,2,72,5,2,1849,8.04273520310181,1
4514512,2,0,37,1,60,4,1,0,3e+05,1750,3e+05,3e+05,1,0,0,45,3,2,40,1,2,1369,7.46737106691756,1
4514512,2,0,24,3,3,7,1,0,240000,1866.66662597656,240000,240000,1,0,0,53,6,1,30,1,2,576,7.53190956625686,1
4514514,2,0,43,1,6,6,1,0,1080857,5482.60791015625,1080857,1080857,0,0,1,55,5,2,40,1,4,1849,8.60933616275338,1
4514514,2,1,43,1,99,7,1,0,1270333.375,6175.2314453125,1820333.41666667,1820333.41666667,0,0,1,33,6,2,48,1,5,1849,8.72830164181605,0
4514515,2,1,33,1,5,6,1,0,8e+05,3733.33325195312,8e+05,8e+05,0,0,0,95,5,2,50,1,3,1089,8.2250567468168,0
4514516,2,0,32,1,12,7,1,0,3075000,17937.5,3075000,3075000,0,0,1,6,6,2,40,1,5,1024,9.79464877250198,1
4514518,2,1,52,1,168,6,1,0,1737140,8444.4306640625,2117140,1737140,0,0,1,98,5,2,48,1,5,2704,9.04126241004358,0
4514518,2,0,23,6,36,7,1,0,1166473.375,6329.70068359375,1166473.33333333,1166473.33333333,0,0,1,33,6,2,43,1,4,529,8.753008228648,1
4514519,1,1,35,1,132,6,1,0,859193.4375,2784.42309570312,1389193.41666667,1389193.41666667,0,0,1,98,5,2,72,1,5,1225,7.93179598393872,0
4514520,1,0,23,1,3,6,1,0,911333.4375,4430.09326171875,911333.416666667,911333.416666667,0,0,1,55,5,2,48,1,5,529,8.3961759151243,1
4514521,1,0,21,1,36,7,1,0,8e+05,2592.59252929688,8e+05,8e+05,0,0,0,59,6,2,72,1,4,441,7.86041363061311,1
4514538,2,0,41,1,36,7,1,0,1441333.5,4003.7041015625,1441333.41666667,1441333.41666667,0,0,1,59,6,2,48,1,4,1681,8.29497523699565,1
4514538,2,1,54,1,24,5,1,0,882333.4375,4289.12109375,882333.416666667,882333.416666667,0,0,1,97,4,2,48,1,3,2916,8.36383711768092,0
4514542,4,1,23,1,24,7,1,0,2166666.75,10532.408203125,2166666.66666667,2166666.66666667,0,0,1,42,6,2,48,1,5,529,9.26221227823247,0
4514542,4,1,27,6,6,7,1,0,4600000,22361.111328125,4600000,4600000,0,1,1,2,6,2,48,4,5,729,10.0150786276496,0
4514549,2,1,57,1,60,6,1,0,8e+05,4666.66650390625,1350000,1350000,1,0,0,45,5,2,40,1,2,3249,8.44820028505205,0
4514565,2,0,35,1,60,7,1,0,660000,2566.66674804688,660000,660000,0,1,1,87,6,1,60,4,4,1225,7.85036335088024,1
4521221,5,0,33,1,48,7,1,0,1e+07,72916.6640625,1e+07,1e+07,0,0,1,6,6,2,32,1,5,1089,11.1970724798375,1
4521222,3,1,63,1,48,6,1,0,6e+05,3500,6e+05,6e+05,1,0,0,98,5,2,40,3,1,3969,8.1605182474775,0
4521223,5,1,41,1,136,7,1,0,1.6e+07,77777.78125,2e+07,2e+07,0,0,1,21,6,2,48,1,5,1681,11.2616110813322,0
4521223,5,0,38,1,24,7,1,0,8750000,42534.72265625,8750000,8750000,0,0,1,30,6,2,48,1,5,1444,10.6580760250231,1
4521225,5,1,28,6,3,7,1,0,3500000,20416.666015625,5800000,5800000,0,1,1,58,6,2,40,4,5,784,9.92410680785111,0
4521226,3,1,45,1,10,6,1,0,2163000,11215.5556640625,2163000,2163000,0,1,1,13,5,2,45,4,5,2025,9.32505699223272,0
4521228,3,0,49,1,1,5,1,0,9e+05,4375,9e+05,9e+05,1,0,0,54,4,2,48,3,1,2401,8.38366179879172,1
4521229,3,1,54,1,3,7,1,0,2200000,10694.4443359375,2400000,2400000,0,0,1,3,6,2,48,1,5,2916,9.27747966466771,0
4521229,3,1,27,1,12,7,1,0,1383140,6454.6533203125,1383140,1383140,0,0,1,2,6,2,50,1,4,729,8.77255659468316,0
4521231,3,1,47,1,48,4,1,0,737717,3586.12426757812,737717,737717,0,0,1,93,3,2,48,1,4,2209,8.18482730710011,0
4521231,3,0,24,1,4,7,1,0,1150000,5590.27783203125,1150000,1150000,0,0,1,19,6,2,48,1,4,576,8.62878426652967,1
4521232,2,1,62,4,480,4,1,0,9e+05,4375,9e+05,9e+05,0,0,1,81,3,2,48,1,5,3844,8.38366179879172,0
4521232,2,1,44,4,11,6,1,0,1120000,4355.5556640625,1120000,1120000,0,0,1,98,5,2,60,1,4,1936,8.37920747335464,0
4521233,3,1,42,1,8,7,1,0,2708333.25,13165.5087890625,2708333.33333333,2708333.33333333,0,0,1,21,6,1,48,1,5,1764,9.48535571828295,0
4521234,2,1,63,6,360,4,1,0,882333.4375,4289.12109375,1232333.41666667,1232333.41666667,0,0,1,58,3,2,48,1,5,3969,8.36383711768092,0
4521234,2,0,33,1,144,7,1,0,1166473.375,5670.3564453125,1166473.33333333,1166473.33333333,0,0,1,11,6,2,48,1,4,1089,8.64300725988035,1
4521236,3,1,34,1,60,7,1,0,6500000,37916.66796875,7500000,7500000,0,1,1,8,6,2,40,4,4,1156,10.5431460824857,0
4521237,3,0,50,1,336,5,1,0,804383.6875,3910.19848632812,1154383.66666667,1154383.66666667,0,0,1,53,4,2,48,1,4,2500,8.27134341545776,1
4521237,3,0,30,6,48,7,1,0,1083333.375,5266.2041015625,1083333.33333333,1083333.33333333,0,0,1,13,6,2,48,1,4,900,8.56906509767252,1
4521239,2,1,40,1,48,6,1,0,1207423.625,5869.42041015625,1207423.66666667,1207423.66666667,0,0,1,98,5,2,48,1,5,1600,8.67751117032482,0
4521239,2,0,34,4,6,5,1,0,671373.3125,6266.15087890625,671373.333333333,671373.333333333,1,0,1,32,4,2,25,1,2,1156,8.74291755020505,1
4521242,2,0,46,4,120,5,1,0,6e+05,3500,6e+05,6e+05,1,1,0,55,4,2,40,4,1,2116,8.1605182474775,1
4521243,2,1,23,1,48,6,1,0,920000,4472.22216796875,920000,920000,1,0,0,85,5,2,48,1,2,529,8.40564069337928,0
4521243,2,0,23,1,12,7,1,0,882333.4375,3743.23266601562,882333.416666667,882333.416666667,0,0,1,37,6,2,55,1,5,529,8.22770486627596,1
4521245,2,0,54,1,180,5,1,0,3e+05,1296.29626464844,3e+05,3e+05,1,1,0,45,4,2,54,4,1,2916,7.16726645005316,1
4521245,2,0,37,1,120,6,1,0,4e+05,1944.44445800781,4e+05,4e+05,1,1,0,45,5,2,48,4,1,1369,7.57273158955083,1
4521246,2,1,47,1,120,4,1,0,9e+05,2727.27270507812,9e+05,9e+05,0,1,0,99,3,2,77,4,3,2209,7.9110573797079,0
4521246,2,0,45,1,3,5,1,0,2e+05,848.48486328125,4e+05,2e+05,1,0,0,54,4,2,55,3,1,2025,6.74345224512948,1
4521246,2,0,18,4,8,5,1,0,5e+05,2083.33325195312,5e+05,5e+05,1,0,0,45,4,2,56,1,2,324,7.64172441499983,1
4521246,2,1,23,1,36,5,1,0,1e+06,3535.353515625,1e+06,1e+06,1,1,0,98,4,2,66,4,1,529,8.17056857775065,0
4521247,2,1,37,1,5,5,1,0,1e+06,3333.33325195312,1e+06,1e+06,1,1,0,81,4,2,70,4,1,1369,8.11172805889401,0
4521248,3,1,40,1,144,7,1,0,7e+06,27222.22265625,7e+06,7e+06,0,1,1,2,6,2,60,4,4,1600,10.2117889281345,0
4521248,3,0,37,1,48,7,1,0,9183334,42015.25390625,9283333.33333333,9283333.33333333,0,0,1,2,6,1,48,1,5,1369,10.6457880195727,1
4521248,3,0,41,1,12,6,1,0,975000,4739.58349609375,975000,975000,0,0,1,39,5,2,48,1,5,1681,8.46370454080591,1
4521250,2,0,33,1,84,7,1,0,1200000,4666.66650390625,1200000,1200000,1,0,0,51,6,1,60,5,2,1089,8.44820028505205,1
4521250,2,0,26,1,28,6,1,0,1462500,7109.375,1662500,1662500,0,0,1,53,5,2,48,1,4,676,8.86916961457342,1
4521252,3,1,29,6,60,7,1,0,2845666.5,13833.1005859375,2845666.66666667,2845666.66666667,0,0,1,21,6,2,48,1,5,841,9.53481959229618,0
4521252,3,0,28,6,60,7,1,0,1279000,6217.361328125,1279000,1279000,0,0,1,21,6,2,48,1,3,784,8.73510087195075,1
4521253,2,0,52,4,36,3,1,0,7e+05,3888.88891601562,7e+05,7e+05,1,1,0,45,3,2,42,4,1,2704,8.26587877011078,1
4521253,2,1,30,1,9,6,1,0,1549806.625,8610.037109375,1669806.66666667,1669806.66666667,1,0,0,45,5,2,42,1,2,900,9.06068390744443,0
4521253,2,0,28,1,11,7,1,0,1100000,6754.3857421875,2200000,2200000,0,1,0,21,6,1,30,4,5,784,8.81794731246053,1
4521254,2,0,36,1,72,4,1,0,480000,3733.33325195312,480000,480000,1,1,0,55,3,1,30,4,1,1296,8.2250567468168,1
4521254,2,1,37,1,240,1,1,0,450000,1944.44445800781,450000,450000,1,1,0,99,1,2,54,4,1,1369,7.57273158955083,0
4521255,2,0,55,4,240,4,1,0,536000,5211.111328125,536000,536000,1,1,0,55,3,2,24,4,1,3025,8.55854841874261,1
4521255,2,1,28,1,15,6,1,0,912523.6875,4435.87890625,912523.666666667,912523.666666667,0,0,1,97,5,2,48,1,5,784,8.39748105013779,0
4521255,2,0,22,1,20,6,1,0,882523.6875,4290.0458984375,882523.666666667,882523.666666667,1,0,1,59,5,2,48,1,2,484,8.36405271080131,1
4521256,2,1,25,1,24,7,1,0,1244473.375,6049.5234375,1244473.33333333,1244473.33333333,0,0,1,39,6,2,48,1,5,625,8.70773477726116,0
4521256,2,0,23,1,8,7,1,0,7e+05,3402.77783203125,7e+05,7e+05,1,0,0,38,6,2,48,1,2,529,8.13234738645469,1
4521257,3,1,59,6,396,7,1,0,10008333,58381.94140625,10008333.3333333,10008333.3333333,0,0,1,12,6,1,40,2,5,3481,10.9747618985015,0
4521257,3,1,25,1,12,7,1,0,1600000,7777.77783203125,1600000,1600000,0,0,1,39,6,2,48,1,5,625,8.95902595067072,0
4521258,3,0,54,1,48,7,1,0,7786666.5,37851.8515625,7786666.66666667,7786666.66666667,0,0,1,11,6,2,48,2,5,2916,10.5414351760971,1
4521259,3,1,67,6,1,5,1,0,1800000,7000,2400000,2400000,1,0,0,98,4,2,60,5,2,4489,8.85366542803745,0
4521259,3,0,36,6,144,7,1,0,1653000,8035.41650390625,1653000,1653000,0,0,1,11,6,2,48,1,5,1296,8.99161411303305,1
4521261,3,0,48,1,6,7,1,0,764383.6875,3715.75415039062,764383.666666667,764383.666666667,0,0,1,39,6,2,48,1,4,2304,8.22033693800089,1
4521264,2,1,55,1,48,6,1,0,1300000,6066.66650390625,1300000,1300000,1,1,0,53,5,2,50,4,2,3025,8.71056455756814,0
4521264,2,0,50,1,60,6,1,0,1e+06,4666.66650390625,1e+06,1e+06,1,1,0,53,5,2,50,4,2,2500,8.44820028505205,1
4521264,2,1,28,1,0,7,1,0,8e+05,4666.66650390625,8e+05,8e+05,0,1,1,13,6,1,40,4,5,784,8.44820028505205,0
4521264,2,1,24,1,2,7,1,0,1200000,5833.33349609375,1200000,1200000,0,1,1,3,6,2,48,4,5,576,8.67134389914528,0
4521264,2,1,21,1,48,7,1,0,1200000,6222.22216796875,1200000,1200000,1,1,0,53,6,2,45,4,1,441,8.73588238366176,0
4521265,2,0,60,6,56,5,1,0,882523.6875,4290.0458984375,882523.666666667,882523.666666667,0,0,1,55,4,2,48,1,5,3600,8.36405271080131,1
4521266,3,1,50,1,180,7,1,0,4500000,15000,4500000,4500000,0,0,1,58,6,2,70,2,5,2500,9.61580548008435,0
4521266,3,0,48,1,120,7,1,0,8e+06,33333.33203125,8e+06,8e+06,0,0,1,2,6,2,56,1,5,2304,10.4143131372396,1
4521267,2,1,54,1,36,6,1,0,1300000,6319.4443359375,1300000,1300000,0,0,1,98,5,2,48,1,5,2916,8.7513865617467,0
4521268,3,1,39,6,12,7,1,0,5e+06,24305.5546875,5058333,5e+06,0,0,1,2,6,2,48,1,5,1521,10.0984601911694,0
4521268,3,0,36,6,12,7,1,0,3250000,15798.611328125,3450000,3250000,0,0,1,19,6,2,48,1,5,1296,9.66767732452745,1
4521269,3,1,38,1,13,7,1,0,3033333.25,15728.39453125,3033333.33333333,3033333.33333333,0,0,1,11,6,2,45,1,5,1444,9.66322292671437,0
4521269,3,0,32,1,36,7,1,0,3033333.25,17694.443359375,3033333.33333333,3033333.33333333,0,0,1,6,6,2,40,1,5,1024,9.78100593477558,1
4521270,2,0,59,1,24,4,1,0,9e+05,4375,1050000,1050000,0,0,0,53,3,2,48,1,3,3481,8.38366179879172,1
4521270,2,0,29,6,24,7,1,0,3e+05,7000,3e+05,3e+05,0,1,0,80,6,2,10,4,3,841,8.85366542803745,1
4521271,3,1,56,1,3,6,1,0,1050000,5104.16650390625,1050000,1050000,0,0,1,59,5,2,48,1,5,3136,8.53781244673122,0
4521271,3,0,61,4,9,7,1,0,48000,466.666656494141,48000,48000,1,1,1,45,6,2,24,4,1,3721,6.14561520513697,1
4521272,3,0,57,1,360,6,1,0,1600000,7777.77783203125,1783333,1600000,0,0,1,39,5,2,48,1,5,3249,8.95902595067072,1
4521272,3,0,23,6,6,7,1,0,1333140,6480.54150390625,1333140,1333140,0,0,1,13,6,1,48,1,4,529,8.77655935127256,1
4521274,4,1,62,6,48,7,1,0,4e+05,2333.33325195312,4e+05,4e+05,1,1,1,59,6,2,40,4,1,3844,7.75505310449211,0
4521275,3,0,31,1,16,6,1,0,857193.4375,2857.3115234375,1067193.41666667,1067193.41666667,0,0,0,53,5,2,70,1,4,961,7.95763643494155,1
4521275,3,0,21,1,12,6,1,0,737717,2459.056640625,837717,737717,0,0,0,45,5,2,70,1,3,441,7.80753307595864,1
4521276,3,1,60,1,16,5,1,0,4e+06,12962.962890625,4e+06,4e+06,1,1,0,98,4,2,72,4,1,3600,9.46985156188091,0
4521276,3,0,35,6,60,7,1,0,829217,3224.73266601562,829217,829217,0,0,1,97,6,2,60,1,5,1225,8.07860533153523,1
4521277,3,1,75,1,240,7,1,0,2e+06,9722.22265625,2e+06,2e+06,1,1,0,44,6,2,48,4,1,5625,9.18216953965234,0
4521278,2,1,37,1,42,7,1,0,3595500,18643.333984375,3642500,3642500,0,0,1,12,6,2,45,2,5,1369,9.83324393406841,0
4521278,2,0,40,4,2,7,1,0,1700000,9015.1513671875,1700000,1700000,0,0,0,39,6,2,30,1,4,1600,9.10666192608853,1
4521279,2,1,35,6,42,6,1,0,812500,2916.66674804688,812500,812500,1,0,0,51,5,2,65,1,2,1225,7.97819671858534,0
4521281,2,1,45,1,36,5,1,0,1200000,5833.33349609375,1580000,1580000,0,0,1,58,4,2,48,1,4,2025,8.67134389914528,0
4521281,2,0,45,1,60,5,1,0,8e+05,3888.88891601562,8e+05,8e+05,0,0,1,55,4,2,48,1,5,2025,8.26587877011078,1
4521281,2,1,19,3,2,7,1,0,3e+05,3500,384000,3e+05,0,0,0,33,6,2,20,1,4,361,8.1605182474775,0
4521283,4,1,49,6,60,7,1,0,1700000,14166.6669921875,2300000,2300000,1,1,0,2,6,2,28,4,1,2401,9.55864708922234,0
4521283,4,0,40,1,8,7,1,0,820857,4788.33251953125,820857,820857,0,0,1,3,6,2,40,1,3,1600,8.47393751279008,1
4521283,4,0,37,4,24,7,1,0,5e+05,2777.77783203125,1e+06,1e+06,1,1,0,17,6,1,42,4,1,1369,7.92940654604537,1
4521284,2,1,47,1,84,6,1,0,1023140,4973.59716796875,1023140,1023140,0,0,1,97,5,2,48,1,5,2209,8.51189863354222,0
4521284,2,0,43,1,120,6,1,0,1800000,8750,1800000,1800000,1,1,1,45,5,2,48,4,1,1849,9.07680897935166,1
4521287,3,0,48,1,36,5,1,0,750000,4375,750000,750000,1,0,0,45,4,2,40,1,2,2304,8.38366179879172,1
4521288,3,0,56,4,36,5,1,0,9e+05,6000,9e+05,9e+05,1,1,0,45,4,1,35,4,1,3136,8.69951474821019,1
4521288,3,0,35,1,168,7,1,0,2708333.25,13165.5087890625,2708333.33333333,2708333.33333333,0,0,1,77,6,2,48,1,5,1225,9.48535571828295,1
4521289,2,1,38,1,180,6,1,0,1450000,6041.66650390625,1497000,1497000,0,0,1,58,5,2,56,2,5,1444,8.70643516411511,0
4521291,4,1,53,6,384,7,1,0,3924166.75,22890.97265625,3924166.66666667,3924166.66666667,0,0,1,12,6,2,40,2,5,2809,10.0384979046716,0
4521292,4,1,56,1,336,7,1,0,3e+06,14583.3330078125,3e+06,3e+06,1,1,1,84,6,2,48,4,1,3136,9.58763458079622,0
4521292,4,1,56,6,360,6,1,0,1500000,7291.66650390625,1500000,1500000,1,1,0,85,5,2,48,4,1,3136,8.89448740023628,0
4521292,4,0,58,1,444,3,1,0,737717,3586.12426757812,737717,737717,1,0,1,54,3,2,48,3,1,3364,8.18482730710011,1
4521293,2,1,66,1,8,3,1,0,803140,3904.15283203125,803140,803140,1,0,1,58,3,2,48,1,2,4356,8.26979609431573,0
4521294,4,1,50,1,348,7,1,0,8e+06,33939.39453125,1e+07,1e+07,0,0,1,21,6,2,55,1,5,2500,10.4323316992434,0
4521294,4,0,51,1,96,7,1,0,2925000,14218.75,2925000,2925000,0,0,1,33,6,2,48,2,5,2601,9.56231679513336,1
4521296,3,1,20,6,11,6,1,0,1e+06,7291.66650390625,1e+06,1e+06,1,1,0,59,5,2,32,4,1,400,8.89448740023628,0
4521297,3,1,62,2,0,6,1,0,40000,518.518493652344,196000,196000,1,0,0,79,5,1,18,1,2,3844,6.25097569463687,0
4521297,3,0,57,4,24,5,1,0,144000,1866.66662597656,224000,224000,1,0,0,54,4,1,18,3,1,3249,7.53190956625686,1
4521297,3,0,28,2,0,6,1,0,440000,6416.66650390625,440000,440000,1,0,0,80,5,1,16,1,2,784,8.76665402568256,1
4521298,3,1,54,1,120,5,1,0,2500000,12152.77734375,2500000,2500000,1,1,0,93,4,2,48,4,1,2916,9.40531301060941,0
4521298,3,0,32,1,12,7,1,0,3216666.75,15636.57421875,3216666.66666667,3216666.66666667,0,0,1,13,6,2,48,2,5,1024,9.65736795038473,1
4521300,2,1,26,1,1,6,1,0,1e+06,4320.98779296875,1e+06,1e+06,1,0,0,95,5,2,54,1,2,676,8.37123931088021,0
4521300,2,0,36,1,1,4,1,0,820857,4256.29541015625,920857,920857,1,0,1,54,3,2,45,3,1,1296,8.35615443889377,1
4521301,1,0,64,1,12,4,1,0,60000,166.66667175293,180000,180000,1,1,0,45,3,2,84,4,2,4096,5.11599584027166,1
4521301,1,1,37,1,2,6,1,0,820857,3990.27709960938,820857,820857,0,0,1,95,5,2,48,1,4,1369,8.29161595599613,0
4521301,1,1,58,1,12,3,1,0,60000,466.666656494141,60000,60000,1,1,0,41,3,2,30,4,2,3364,6.14561520513697,0
4521302,1,1,25,1,80,4,1,0,1e+06,4666.66650390625,1300000,1300000,0,0,0,84,3,2,50,1,5,625,8.44820028505205,0
4521303,2,0,28,4,6,7,1,0,3e+05,4666.66650390625,3e+05,3e+05,0,0,0,39,6,2,15,1,4,784,8.44820028505205,1
4521304,1,1,50,1,3,5,1,0,1200000,7000,1200000,1200000,1,1,0,93,4,1,40,4,1,2500,8.85366542803745,0
4521307,2,0,55,1,120,5,1,0,8e+05,3888.88891601562,8e+05,8e+05,1,1,0,55,4,2,48,4,1,3025,8.26587877011078,1
4521307,2,1,27,1,4,7,1,0,8e+05,3888.88891601562,8e+05,8e+05,0,0,1,33,6,2,48,1,4,729,8.26587877011078,0
4521307,2,0,19,1,6,7,1,0,737717,3586.12426757812,787717,787717,0,0,0,33,6,2,48,1,5,361,8.18482730710011,1
4521308,3,0,37,1,18,6,1,0,800217,3889.94384765625,800217,800217,1,0,1,45,5,2,48,1,2,1369,8.2661500014585,1
4521309,1,1,23,1,14,6,1,0,1200000,5833.33349609375,1200000,1200000,0,0,1,87,5,2,48,1,5,529,8.67134389914528,0
4521310,3,0,48,1,2,5,1,0,820857,3990.27709960938,820857,820857,0,0,1,55,4,2,48,1,5,2304,8.29161595599613,1
4521311,3,0,47,1,36,6,1,0,882333.4375,4289.12109375,882333.416666667,882333.416666667,0,0,1,97,5,2,48,1,5,2209,8.36383711768092,1
4521312,3,1,33,1,36,6,1,0,6e+05,2916.66674804688,6e+05,6e+05,0,0,0,53,5,2,48,1,3,1089,7.97819671858534,0
4521312,3,0,33,1,24,6,1,0,5e+05,2430.5556640625,5e+05,5e+05,0,0,0,53,5,2,48,1,3,1089,7.79587517853245,1
4521312,3,1,47,1,58,5,1,0,650000,3159.72216796875,650000,650000,1,0,0,87,4,2,48,1,2,2209,8.05823938118676,0
4521313,2,0,54,4,144,4,1,0,729000,4252.5,849000,849000,1,0,1,54,3,2,40,3,1,2916,8.35526232427002,1
4521314,1,1,22,1,1,6,1,0,9e+05,5250,9e+05,9e+05,1,1,0,45,5,1,40,4,1,484,8.56598335558567,0
4521315,2,1,35,1,36,6,1,0,1183140,5751.375,1683140,1183140,0,0,1,95,5,2,48,1,4,1225,8.65719423563905,0
4521315,2,1,31,1,3,5,1,0,820857,3990.27709960938,820857,820857,0,0,1,39,4,2,48,1,4,961,8.29161595599613,0
4521316,1,1,32,1,18,7,1,0,1112140,5406.236328125,1112140,1112140,1,0,1,87,6,2,48,1,2,1024,8.59530844177526,0
4521317,3,0,57,4,240,7,1,0,2500000,29166.666015625,2500000,2500000,1,1,0,12,6,2,20,4,1,3249,10.2807817613562,1
4521317,3,1,30,1,15,7,1,0,1400000,8166.66650390625,1400000,1400000,1,0,1,16,6,2,40,1,2,900,9.00781608793486,0
4521319,1,1,47,4,180,6,1,0,350000,2333.33325195312,350000,350000,1,1,0,45,5,2,35,4,1,2209,7.75505310449211,0
4521320,3,1,45,6,2,6,1,0,6e+05,4666.66650390625,6e+05,6e+05,1,1,0,98,5,1,30,4,1,2025,8.44820028505205,0
4521321,2,1,52,1,140,7,1,0,1e+06,4861.111328125,1e+06,1e+06,1,0,0,85,6,2,48,5,2,2704,8.4890223590924,0
4521321,2,0,41,1,96,6,1,0,779000,3786.8056640625,859000,859000,1,0,0,84,5,2,48,1,2,1681,8.2392781099921,1
4521322,3,0,34,1,24,5,1,0,720000,3500,920000,920000,1,0,1,53,4,2,48,1,2,1156,8.1605182474775,1
4521323,3,1,23,3,12,7,1,0,4e+05,4666.66650390625,4e+05,4e+05,1,1,0,59,6,2,20,4,1,529,8.44820028505205,0
4521324,2,1,32,1,1,6,1,0,820857,3990.27709960938,820857,820857,1,0,1,95,5,2,48,1,2,1024,8.29161595599613,0
4521325,3,1,32,3,6,7,1,0,2106473.25,6826.53369140625,2466473.33333333,2466473.33333333,0,0,1,97,6,2,72,1,5,1024,8.82857231149771,0
4521325,3,0,28,1,2,7,1,0,827523.6875,4827.2216796875,827523.666666667,827523.666666667,0,0,1,33,6,2,40,1,5,784,8.48202635954642,1
4521326,1,1,35,1,8,6,1,0,1375140,6684.70849609375,1375140,1375140,0,0,1,58,5,2,48,1,5,1225,8.80757788291494,0
4521326,1,0,34,4,60,3,1,0,480000,4148.14794921875,6e+05,6e+05,1,0,0,54,3,2,27,3,1,1156,8.33041723631671,1
4521327,3,1,27,1,30,7,1,0,882333.4375,5718.82763671875,882333.416666667,882333.416666667,0,0,1,44,6,2,36,1,5,729,8.65151910475135,0
4521327,3,0,30,6,81,7,1,0,2812500,21875,2812500,2812500,0,0,1,13,6,2,30,2,5,900,9.99309971122582,1
